"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa.mir.1277",0.996086042315237,0.263943887139519,3.1844448433503,0.00155365465072228,0.00390559594518583,-1.82172920025048
"hsa.mir.934",2.58934833364855,4.34902306860604,3.22452392582036,0.00135608683677887,0.00344703637281781,-1.82411733094833
"hsa.mir.4746",0.912793102231002,1.90047732860099,3.17163582431815,0.00162220054949275,0.00405550137373187,-1.94236440633368
"hsa.mir.144",-1.16075959065664,6.03022188370941,-3.19552949442803,0.0014965071173151,0.0037828374354354,-2.14711748441059
"hsa.mir.3130.1",-0.99847808824597,0.304497382293735,-3.10148327787032,0.00204974620418914,0.00506866588535902,-2.1663654188669
"hsa.mir.31",2.26178141055585,5.21049399868104,3.09954238106033,0.00206293042614049,0.00507369375077796,-2.27720568014777
"hsa.mir.3934",0.874255015594075,1.26275746590028,3.00376386899567,0.00281922591810735,0.00675130417230971,-2.40813583760789
"hsa.mir.374a",-0.531256988663026,9.74956035296996,-3.1095404426942,0.00199584029378219,0.00496233515667157,-2.50138499559659
"hsa.mir.382",-0.789428091166394,4.17179864558416,-3.04950481030656,0.00243097692482817,0.00594622184585342,-2.52210418341631
"hsa.mir.519a.2",2.26500674553253,0.670102998993826,2.92525232877464,0.00362028560611615,0.00849087603496313,-2.57416981131807
"hsa.mir.193b",0.803447362453087,6.88653701942652,3.04645209168137,0.0024552741714427,0.00594622184585342,-2.57465024460291
"hsa.mir.423",0.460751821839132,7.49214292179792,3.04624875642209,0.00245690045498999,0.00594622184585342,-2.60166346658678
"hsa.mir.3912",-0.742358509751496,-0.671668870256363,-2.89982136754808,0.00392126125746958,0.00914960960076235,-2.68315907119926
"hsa.mir.3651",1.14649292438314,0.00675765577252143,2.88135968424752,0.00415385360234788,0.00949750446767984,-2.70208685028378
"hsa.mir.1910",1.12383879681767,-0.283542286085265,2.86340252323875,0.00439207133879015,0.00994225104054486,-2.74647228267349
"hsa.mir.576",0.628625491489633,3.38240191125518,2.93229975993528,0.00354069354995957,0.00834723090793577,-2.7565307047847
"hsa.mir.25",0.491884052807335,13.2507588158623,3.0250694946985,0.00263181211850586,0.00633584398899559,-2.81972488688782
"hsa.mir.221",-0.829928824863693,7.96598016000428,-2.96826435994118,0.00315884069707778,0.00752498700089209,-2.87741328618959
"hsa.mir.628",-0.538921847592214,2.59779216515668,-2.88806798314487,0.00406792312311389,0.00939545695947624,-2.90587103571049
"hsa.mir.3653",0.866478490710105,2.02850573348265,2.84328833579682,0.00467360808389599,0.0104753284639048,-2.90659915064838
"hsa.mir.203a",1.95954022191698,13.0464840508362,2.96502664664112,0.0031916068725487,0.00756344336984197,-2.95578225497273
"hsa.mir.7702",-1.22121202550176,-0.481447867692652,-2.81227696590113,0.00513989952680461,0.0112978467859715,-2.95966067312766
"hsa.mir.376a.1",-0.873199989582795,0.485561666084015,-2.82426407103083,0.00495487461416535,0.0109440191720642,-2.96082376972681
"hsa.mir.512.2",1.94120869712752,0.068420942277504,2.78208424322997,0.00563401715788152,0.01220703717541,-2.96607377040454
"hsa.mir.450a.1",0.678414432083649,2.19348747786811,2.82513344974364,0.00494169346400711,0.0109440191720642,-2.9854331098348
"hsa.mir.197",0.529781148784685,8.47546305923993,2.89738902722919,0.00395121121317756,0.00917245460201933,-3.05960468422921
"hsa.mir.16.2",0.445405805899487,7.892689623536,2.8853300450845,0.00410279750226081,0.00942814577539732,-3.07924427268102
"hsa.mir.3170",0.860950637388364,-0.242766372466556,2.69482809047604,0.0073129071898164,0.0154761524249603,-3.2078405487409
"hsa.mir.338",-0.799736758134736,8.13876490616022,-2.85181878228692,0.00455226408381528,0.0102538621689899,-3.21335193991678
"hsa.mir.522",1.97757723222199,0.256135309078987,2.68556567909464,0.00751528600901514,0.0157231995406963,-3.22432332994176
"hsa.mir.516a.1",2.25678487177057,1.06634322785159,2.68515648035464,0.00752434191379332,0.0157231995406963,-3.2375879196873
"hsa.let.7f.1",-0.470942135431213,11.9236166935711,-2.87544381195493,0.00423100121379547,0.00962552776138469,-3.24096002302
"hsa.mir.526b",2.03736685122615,0.593780181041929,2.66784027022695,0.00791667848375172,0.0163731305004865,-3.27596610277594
"hsa.mir.6837",-0.593331389159723,0.438888962450743,-2.69972597553809,0.00720788620256752,0.0153971278036067,-3.28288266931407
